id,accession_number,artist,artistRole,artistId,title,dateText,medium,creditLine,year,acquisitionYear,dimensions,width,height,depth,units,thumbnailUrl,url,broad_category,hierarchical_label,local_path
29080,D01675,"Turner, Joseph Mallord William",artist,558,"Rocks under a Cliff, with a Stream Falling into a Narrow Channel",1798,Gouache,Accepted by the nation as part of the Turner Bequest 1856,1798.0,1856.0,support: 292 x 458 mm,292.0,458.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/4ee3fc3891bf61b7edc1c9c007d95b46,http://www.tate.org.uk/art/artworks/turner-rocks-under-a-cliff-with-a-stream-falling-into-a-narrow-channel-d01675,Gouache,Gouache > Gouache,D:/venv sa python 3.9/tate_images\4ee3fc3891bf61b7edc1c9c007d95b46
31388,D03993,"Turner, Joseph Mallord William",artist,558,Sketches of the Stern and Bows of a Fishing Boat,18001,Ink and graphite on paper,Accepted by the nation as part of the Turner Bequest 1856,1800.0,1856.0,support: 117 x 182 mm,117.0,182.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/6b6ff8b1f111c0e2140e1e107fbbecee,http://www.tate.org.uk/art/artworks/turner-sketches-of-the-stern-and-bows-of-a-fishing-boat-d03993,Ink,Ink > Ink and graphite on paper,D:/venv sa python 3.9/tate_images\6b6ff8b1f111c0e2140e1e107fbbecee
34127,D06737,"Turner, Joseph Mallord William",artist,558,Verses (Inscription by Turner),c.1808,Ink and graphite on paper,Accepted by the nation as part of the Turner Bequest 1856,1808.0,1856.0,support: 115 x 76 mm,115.0,76.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/b4f35e5bbc5a75b4d96035860b9c8bfd,http://www.tate.org.uk/art/artworks/turner-verses-inscription-by-turner-d06737,Ink,Ink > Ink and graphite on paper,D:/venv sa python 3.9/tate_images\b4f35e5bbc5a75b4d96035860b9c8bfd
7268,A00238,"Jones, George",artist,300,[title not known],date not known,Ink and graphite on paper,Presented by the artist's widow 1888,,1888.0,,,,,,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/ce98ceabea904936b5e0de864c121430,http://www.tate.org.uk/art/artworks/jones-title-not-known-a00238,Ink,Ink > Ink and graphite on paper,D:/venv sa python 3.9/tate_images\ce98ceabea904936b5e0de864c121430
20672,T06726,"Auerbach, Frank",artist,676,Study (from a Photograph) of Berninis Cornaro Chapel for Rimbaud,19767,Ink and graphite on paper,Presented by the executors of the estate of David Wilkie 1993,1976.0,1993.0,support: 575 x 575 mm,575.0,575.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/00af7833e93f25fa44f27cb495a8ce75,http://www.tate.org.uk/art/artworks/auerbach-study-from-a-photograph-of-berninis-cornaro-chapel-for-rimbaud-t06726,Ink,Ink > Ink and graphite on paper,D:/venv sa python 3.9/tate_images\00af7833e93f25fa44f27cb495a8ce75
69626,A01496,"Jones, George",artist,300,[title not known],date not known,Ink and graphite on paper,Presented by the artist's widow 1888,,1888.0,,,,,,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/2f89092946d876a49ca706d5185f9112,http://www.tate.org.uk/art/artworks/jones-title-not-known-a01496,Ink,Ink > Ink and graphite on paper,D:/venv sa python 3.9/tate_images\2f89092946d876a49ca706d5185f9112
31546,D04151,"Turner, Joseph Mallord William",artist,558,Two Studies of Mans Head Seen in Profile to the Left (Slightly Caricatured),c.17991802,Ink and graphite on paper,Accepted by the nation as part of the Turner Bequest 1856,1799.0,1856.0,support: 215 x 138 mm,215.0,138.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/82b355f88b69221d5d2ea0649fd06bd8,http://www.tate.org.uk/art/artworks/turner-two-studies-of-mans-head-seen-in-profile-to-the-left-slightly-caricatured-d04151,Ink,Ink > Ink and graphite on paper,D:/venv sa python 3.9/tate_images\82b355f88b69221d5d2ea0649fd06bd8
23664,T09996,"Stothard, Thomas",artist,531,Study for Don Quixote: Sanchos Supper. Verso: Studies for the Fairy Queen,1801,Ink and graphite on paper,Purchased as part of the Opp� Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1801.0,1997.0,support: 286 x 181 mm,286.0,181.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/c0753b90178940652a3e23fd79b9ddb0,http://www.tate.org.uk/art/artworks/stothard-study-for-don-quixote-sanchos-supper-verso-studies-for-the-fairy-queen-t09996,Ink,Ink > Ink and graphite on paper,D:/venv sa python 3.9/tate_images\c0753b90178940652a3e23fd79b9ddb0
7659,A00629,"Jones, George",artist,300,[title not known],date not known,Ink and graphite on paper,Presented by the artist's widow 1888,,1888.0,,,,,,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/1e0171d2cfb113743b0ef3fa1517c35c,http://www.tate.org.uk/art/artworks/jones-title-not-known-a00629,Ink,Ink > Ink and graphite on paper,D:/venv sa python 3.9/tate_images\1e0171d2cfb113743b0ef3fa1517c35c
69334,A01204,"Jones, George",artist,300,[title not known],date not known,Ink and graphite on paper,Presented by the artist's widow 1888,,1888.0,,,,,,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/4fe46d907bb4b24f23930b89c3560d8b,http://www.tate.org.uk/art/artworks/jones-title-not-known-a01204,Ink,Ink > Ink and graphite on paper,D:/venv sa python 3.9/tate_images\4fe46d907bb4b24f23930b89c3560d8b
31426,D04031,"Turner, Joseph Mallord William",artist,558,A Group of Ships under Sail,c.17991802,Ink and graphite on paper,Accepted by the nation as part of the Turner Bequest 1856,1799.0,1856.0,support: 215 x 138 mm,215.0,138.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/c8dddeb5c2d880f4f616b12b8db4f77d,http://www.tate.org.uk/art/artworks/turner-a-group-of-ships-under-sail-d04031,Ink,Ink > Ink and graphite on paper,D:/venv sa python 3.9/tate_images\c8dddeb5c2d880f4f616b12b8db4f77d
3611,T03016,"Daniell, William",artist,138,"Port-looe, Cornwall","published 1825, reprinted 19789",Aquatint on paper,Presented by Tate Gallery Publications 1979,1825.0,1979.0,image: 162 x 241 mm,162.0,241.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/571048042dcabd8d48d53a26f3ac3d56,http://www.tate.org.uk/art/artworks/daniell-port-looe-cornwall-t03016,Watercolour,Watercolour > Aquatint on paper,D:/venv sa python 3.9/tate_images\571048042dcabd8d48d53a26f3ac3d56
3336,T02741,"Daniell, William",artist,138,"Barmouth, Merionethshire",date not known,Aquatint on paper,Presented by Tate Gallery Publications 1979,1814.0,1979.0,image: 162 x 241 mm,162.0,241.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/f65fae486f8385036a4887b78170d3a9,http://www.tate.org.uk/art/artworks/daniell-barmouth-merionethshire-t02741,Watercolour,Watercolour > Aquatint on paper,D:/venv sa python 3.9/tate_images\f65fae486f8385036a4887b78170d3a9
3369,T02774,"Daniell, William",artist,138,"Wigton, Galloway",date not known,Aquatint on paper,Presented by Tate Gallery Publications 1979,1814.0,1979.0,image: 162 x 241 mm,162.0,241.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/e22719ecda5083a5a7e877b50e967f88,http://www.tate.org.uk/art/artworks/daniell-wigton-galloway-t02774,Watercolour,Watercolour > Aquatint on paper,D:/venv sa python 3.9/tate_images\e22719ecda5083a5a7e877b50e967f88
3535,T02940,"Daniell, William",artist,138,"Harwich, Essex",date not known,Aquatint on paper,Presented by Tate Gallery Publications 1979,1814.0,1979.0,image: 162 x 241 mm,162.0,241.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/dd87f24113e458951d362e67bdce3125,http://www.tate.org.uk/art/artworks/daniell-harwich-essex-t02940,Watercolour,Watercolour > Aquatint on paper,D:/venv sa python 3.9/tate_images\dd87f24113e458951d362e67bdce3125
17320,P77291,"Cragg, Tony",artist,953,Laboratory Still Life No. 3,1988,Aquatint on paper,Purchased 1989,1988.0,1989.0,image: 301 x 351 mm,301.0,351.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/fd840391f3c2e685b56a3f38ac63a5f8,http://www.tate.org.uk/art/artworks/cragg-laboratory-still-life-no-3-p77291,Watercolour,Watercolour > Aquatint on paper,D:/venv sa python 3.9/tate_images\fd840391f3c2e685b56a3f38ac63a5f8
3412,T02817,"Daniell, William",artist,138,"Balmacarro-house, Loch-alsh, Rosshire",date not known,Aquatint on paper,Presented by Tate Gallery Publications 1979,1814.0,1979.0,image: 162 x 241 mm,162.0,241.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/b08f89ccec40d355393dc3a59f4b0615,http://www.tate.org.uk/art/artworks/daniell-balmacarro-house-loch-alsh-rosshire-t02817,Watercolour,Watercolour > Aquatint on paper,D:/venv sa python 3.9/tate_images\b08f89ccec40d355393dc3a59f4b0615
3413,T02818,"Daniell, William",artist,138,Castle Ellen-donan,date not known,Aquatint on paper,Presented by Tate Gallery Publications 1979,1814.0,1979.0,image: 162 x 241 mm,162.0,241.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/b0fa1de62aad6ed130a0039d0fb3352f,http://www.tate.org.uk/art/artworks/daniell-castle-ellen-donan-t02818,Watercolour,Watercolour > Aquatint on paper,D:/venv sa python 3.9/tate_images\b0fa1de62aad6ed130a0039d0fb3352f
3531,T02936,"Daniell, William",artist,138,Yarmouth from Gorleston,date not known,Aquatint on paper,Presented by Tate Gallery Publications 1979,1814.0,1979.0,image: 162 x 241 mm,162.0,241.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/1668414abce000279511097145348139,http://www.tate.org.uk/art/artworks/daniell-yarmouth-from-gorleston-t02936,Watercolour,Watercolour > Aquatint on paper,D:/venv sa python 3.9/tate_images\1668414abce000279511097145348139
2242,P01012,"Clarke, Geoffrey",artist,912,Head,1956,Aquatint on paper,Presented anonymously 1974,1956.0,1974.0,image: 575 x 394 mm,575.0,394.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/7c470c7e54ec27da1d2818d3d3db1f95,http://www.tate.org.uk/art/artworks/clarke-head-p01012,Watercolour,Watercolour > Aquatint on paper,D:/venv sa python 3.9/tate_images\7c470c7e54ec27da1d2818d3d3db1f95
3597,T03002,"Daniell, William",artist,138,"The Citadel, Plymouth",date not known,Aquatint on paper,Presented by Tate Gallery Publications 1979,1814.0,1979.0,image: 162 x 241 mm,162.0,241.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/9b1d67071af2e5b237c84b03516830f5,http://www.tate.org.uk/art/artworks/daniell-the-citadel-plymouth-t03002,Watercolour,Watercolour > Aquatint on paper,D:/venv sa python 3.9/tate_images\9b1d67071af2e5b237c84b03516830f5
106030,AR01076,"Beuys, Joseph",artist,747,"Beuys vor Beuys. Palacio de Sastago, Zaragoza and Casa del Monte, Madrid",1990,Print on paper,ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1990.0,2009.0,image: 598 x 412 mm,598.0,412.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/7630158352b026aa3fcd99de2139c8a9,http://www.tate.org.uk/art/artworks/beuys-beuys-vor-beuys-palacio-de-sastago-zaragoza-and-casa-del-monte-madrid-ar01076,Print,Print > Print on paper,D:/venv sa python 3.9/tate_images\7630158352b026aa3fcd99de2139c8a9
105899,AR00959,"Beuys, Joseph",artist,747,Joseph Beuys. Museum Haus Lange Krefeld,1977,Print on paper,ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1977.0,2009.0,image: 837 x 593 mm,837.0,593.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/d63bc83cf9543ab7578cd94eed22c2e9,http://www.tate.org.uk/art/artworks/beuys-joseph-beuys-museum-haus-lange-krefeld-ar00959,Print,Print > Print on paper,D:/venv sa python 3.9/tate_images\d63bc83cf9543ab7578cd94eed22c2e9
105965,AR01018,"Beuys, Joseph",artist,747,Drawings: The Secret Block for a Secret Person in Ireland. Royal Academy of Arts,1999,Print on paper,ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1999.0,2009.0,image: 761 x 507 mm,761.0,507.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/b34e834078b8d319d0eeee3c47dd3e63,http://www.tate.org.uk/art/artworks/beuys-drawings-the-secret-block-for-a-secret-person-in-ireland-royal-academy-of-arts-ar01018,Print,Print > Print on paper,D:/venv sa python 3.9/tate_images\b34e834078b8d319d0eeee3c47dd3e63
105900,AR00960,"Beuys, Joseph",artist,747,Monumente Durch Medien Ersetzen... Kunst-und Museumsverein,1976,Print on paper,ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1976.0,2009.0,image: 835 x 592 mm,835.0,592.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/443ebb89658b0c3e0cd29e6be5666bba,http://www.tate.org.uk/art/artworks/beuys-monumente-durch-medien-ersetzen-kunst-und-museumsverein-ar00960,Print,Print > Print on paper,D:/venv sa python 3.9/tate_images\443ebb89658b0c3e0cd29e6be5666bba
105826,AR00900,"Beuys, Joseph",artist,747,Die zeit der politischen Parteien ist vorbei,date not known,Print on paper,ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,,2009.0,image: 273 x 162 mm,273.0,162.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/69a3e8eb63788821f99a250589641a30,http://www.tate.org.uk/art/artworks/beuys-die-zeit-der-politischen-parteien-ist-vorbei-ar00900,Print,Print > Print on paper,D:/venv sa python 3.9/tate_images\69a3e8eb63788821f99a250589641a30
105775,AR00852,"Beuys, Joseph",artist,747,Joseph Beuys. Galleria Ferrari,1978,Print on paper,ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1978.0,2009.0,image: 677 x 986 mm,677.0,986.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/7c67d864d145f6da1ba1cede3755c47d,http://www.tate.org.uk/art/artworks/beuys-joseph-beuys-galleria-ferrari-ar00852,Print,Print > Print on paper,D:/venv sa python 3.9/tate_images\7c67d864d145f6da1ba1cede3755c47d
105780,AR00857,"Beuys, Joseph",artist,747,Joseph Beuys. Multiplicerad Konst,1978,Print on paper,ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1978.0,2009.0,image: 945 x 601 mm,945.0,601.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/0d7be8a45081da9bb3f89472614c2b20,http://www.tate.org.uk/art/artworks/beuys-joseph-beuys-multiplicerad-konst-ar00857,Print,Print > Print on paper,D:/venv sa python 3.9/tate_images\0d7be8a45081da9bb3f89472614c2b20
105685,AR00785,"Beuys, Joseph",artist,747,Lecture and Discussion with Joseph Beuys and Caroline Tisdall,1974,Print on paper,ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1974.0,2009.0,image: 501 x 251 mm,501.0,251.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/bfac47142f6b753f52608da25867b3f2,http://www.tate.org.uk/art/artworks/beuys-lecture-and-discussion-with-joseph-beuys-and-caroline-tisdall-ar00785,Print,Print > Print on paper,D:/venv sa python 3.9/tate_images\bfac47142f6b753f52608da25867b3f2
106067,AR01111,"Beuys, Joseph",artist,747,Joseph Beuys: Wasserfarben. Kunstverein f�r die Rheinlande und Westfalen D�sseldorf Grabbeplatz Kunsthalle,1986,Print on paper,ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1986.0,2009.0,image: 769 x 500 mm,769.0,500.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/04c13e8bb9d00b261245581ae7db83e8,http://www.tate.org.uk/art/artworks/beuys-joseph-beuys-wasserfarben-kunstverein-fur-die-rheinlande-und-westfalen-dusseldorf-ar01111,Print,Print > Print on paper,D:/venv sa python 3.9/tate_images\04c13e8bb9d00b261245581ae7db83e8
106076,AR01119,"Beuys, Joseph",artist,747,"Joseph Beuys, Werke aus der Sammlung Karl Stroher",1970,Print on paper,ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1970.0,2009.0,image: 1245 x 832 mm,1245.0,832.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/d80392dbbdbf6be9bc81988c673afd7a,http://www.tate.org.uk/art/artworks/beuys-joseph-beuys-werke-aus-der-sammlung-karl-stroher-ar01119,Print,Print > Print on paper,D:/venv sa python 3.9/tate_images\d80392dbbdbf6be9bc81988c673afd7a
7517,A00487,"Jones, George",artist,300,[title not known],date not known,Ink and watercolour on paper,Presented by the artist's widow 1888,,1888.0,,,,,,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/e6491d259baafb149a7feb3d9ead12ab,http://www.tate.org.uk/art/artworks/jones-title-not-known-a00487,Ink,Ink > Ink and watercolour on paper,D:/venv sa python 3.9/tate_images\e6491d259baafb149a7feb3d9ead12ab
